rgi_id,auto_term,lake_cat,image_id,image_date,notes,inventory,contributor,contributor.1,contributor.2,contributor.3
RGI2000-v7.0-G-07-00956,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00957,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00958,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00959,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00960,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00961,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00962,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00963,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00964,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00965,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00966,9,3,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00967,1,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00968,1,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00969,1,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00970,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00971,1,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00972,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00973,1,0,LE07_L1TP_210005_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00974,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00975,9,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00976,9,0,LE07_L1TP_210004_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00977,1,0,LE07_L1TP_210005_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00978,1,0,LE07_L1TP_210005_19990920_20200918_02_T1,1999-09-20,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00988,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-00989,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01015,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01016,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01020,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01023,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01024,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01027,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01028,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01303,9,1,LE07_L1TP_220003_19990809_20200918_02_T1,1999-08-09,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01538,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01539,9,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01540,1,0,LE07_L1TP_214004_20000817_20200917_02_T1,2000-08-17,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01541,1,0,LE07_L1TP_211005_20010628_20200917_02_T1,2001-06-28,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01542,1,0,LE07_L1TP_211005_20010628_20200917_02_T1,2001-06-28,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01543,9,0,LE07_L1TP_209005_19990727_20200918_02_T1,1999-07-27,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01544,1,0,LE07_L1TP_211005_20010628_20200917_02_T1,2001-06-28,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01545,1,0,LE07_L1TP_211005_20010628_20200917_02_T1,2001-06-28,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01566,9,0,LE07_L1TP_222003_19990807_20200918_02_T2,1999-08-07,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01324,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01325,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01326,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01327,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01328,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01329,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01330,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01331,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01332,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01333,9,1,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01334,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01335,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01336,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01337,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01338,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01339,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01340,9,2,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01341,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01342,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01343,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01344,9,1,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01345,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01346,9,2,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01347,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01348,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01349,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01350,9,2,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01351,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01352,9,2,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01353,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01354,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01355,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01356,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01357,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01358,9,0,LE07_L1GT_225001_19990711_20200918_02_T2,1999-07-11,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01359,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01360,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01361,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01362,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01363,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01364,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01365,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01366,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01367,9,2,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01368,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01369,9,1,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01370,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01371,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01372,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01373,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01374,9,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01375,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01376,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01377,9,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01378,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01379,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01380,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01381,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01382,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01383,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01384,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01385,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01386,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01387,9,3,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01388,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01389,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01390,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01391,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01392,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01393,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01394,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01395,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01396,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01397,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01398,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01399,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01400,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01401,9,2,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01402,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01403,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01404,9,1,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01405,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01406,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01407,1,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01408,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01409,9,0,LE07_L1TP_218002_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01580,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01581,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01582,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
RGI2000-v7.0-G-07-01583,1,0,LE07_L1TP_218001_19990710_20200918_02_T1,1999-07-10,,https://doi.org/10.1017/jog.2023.34,,McNabb,,McNabb
